0,1,2,3,4,5,6,7,8,9,10
03/12/2021,"Dec 03, 2021",SYS,Systems Limited,700,754.99,695,729.5,724.02,"305,738",731.85
02/12/2021,"Dec 02, 2021",SYS,Systems Limited,791.99,792,731.85,731.85,746.64,"110,883",791.18
01/12/2021,"Dec 01, 2021",SYS,Systems Limited,787,798.99,781,791.18,791.67,"31,334",801.6
30/11/2021,"Nov 30, 2021",SYS,Systems Limited,769.9,807,769.9,801.6,799.56,"858,957",769.56
29/11/2021,"Nov 29, 2021",SYS,Systems Limited,759.99,777,747.01,769.56,765.02,"159,847",761.75
26/11/2021,"Nov 26, 2021",SYS,Systems Limited,745,772,745,761.75,759.32,"82,464",748.31
25/11/2021,"Nov 25, 2021",SYS,Systems Limited,750,757.9,738.5,748.31,744.68,"47,705",745.67
24/11/2021,"Nov 24, 2021",SYS,Systems Limited,712,750,705,745.67,733.47,"201,590",728.82
23/11/2021,"Nov 23, 2021",SYS,Systems Limited,775,775,725,728.82,740.59,"160,043",773.28
22/11/2021,"Nov 22, 2021",SYS,Systems Limited,783.33,793.78,767,773.28,776.16,"142,341",801.45
19/11/2021,"Nov 19, 2021",SYS,Systems Limited,800,812,800,801.45,806.21,"210,938",811.54
18/11/2021,"Nov 18, 2021",SYS,Systems Limited,818.24,821.8,785.1,811.54,804.28,"276,410",818.09
17/11/2021,"Nov 17, 2021",SYS,Systems Limited,807,822.5,800.3,818.09,813.5,"397,740",797.38
16/11/2021,"Nov 16, 2021",SYS,Systems Limited,804,804,790.1,797.38,797.33,"171,431",795.58
15/11/2021,"Nov 15, 2021",SYS,Systems Limited,760.1,828,760.1,795.58,785.83,"140,116",774.29
12/11/2021,"Nov 12, 2021",SYS,Systems Limited,783,786,769.99,774.29,776.13,"85,820",786.67
11/11/2021,"Nov 11, 2021",SYS,Systems Limited,793,794.95,785,786.67,787.06,"111,328",789.04
10/11/2021,"Nov 10, 2021",SYS,Systems Limited,796.99,802,785,789.04,790.44,"134,320",788.35
09/11/2021,"Nov 09, 2021",SYS,Systems Limited,795,805,766,788.35,786.48,"226,516",797.44
08/11/2021,"Nov 08, 2021",SYS,Systems Limited,780.5,809.98,780.5,797.44,800.03,"312,451",799.57
05/11/2021,"Nov 05, 2021",SYS,Systems Limited,807.89,808,793,799.57,800.11,"118,028",809.36
04/11/2021,"Nov 04, 2021",SYS,Systems Limited,798.38,817,790,809.36,807.34,"309,368",789.22
03/11/2021,"Nov 03, 2021",SYS,Systems Limited,739,795,737,789.22,768.79,"606,412",740.99
02/11/2021,"Nov 02, 2021",SYS,Systems Limited,705,748.88,702.1,740.99,732.92,"277,777",704.59
01/11/2021,"Nov 01, 2021",SYS,Systems Limited,697.48,715,690,704.59,696.5,"95,816",688.72
29/10/2021,"Oct 29, 2021",SYS,Systems Limited,698.88,698.88,675.5,688.72,686.24,"282,165",692.84
28/10/2021,"Oct 28, 2021",SYS,Systems Limited,690,698.5,670.02,692.84,685.48,"212,255",690.56
27/10/2021,"Oct 27, 2021",SYS,Systems Limited,684,694,679,690.56,680.98,"156,618",670.92
26/10/2021,"Oct 26, 2021",SYS,Systems Limited,675,689,656,670.92,680.98,"179,701",670.53
25/10/2021,"Oct 25, 2021",SYS,Systems Limited,688.8,688.8,665,670.53,670.94,"199,229",675.64
22/10/2021,"Oct 22, 2021",SYS,Systems Limited,693,700,660,675.64,687.47,"314,399",683.44
21/10/2021,"Oct 21, 2021",SYS,Systems Limited,680,693.7,674,683.44,681.14,"160,500",679.25
20/10/2021,"Oct 20, 2021",SYS,Systems Limited,664,681,660,679.25,676.35,"103,100",665.04
18/10/2021,"Oct 18, 2021",SYS,Systems Limited,679,684,655,665.04,671.47,"37,100",689.41
15/10/2021,"Oct 15, 2021",SYS,Systems Limited,665,700,656,689.41,687.42,"198,400",673.4
14/10/2021,"Oct 14, 2021",SYS,Systems Limited,612,690,612,673.4,672.56,"343,600",647.84
13/10/2021,"Oct 13, 2021",SYS,Systems Limited,684.4,690,640,647.84,664.8,"115,900",680.53
12/10/2021,"Oct 12, 2021",SYS,Systems Limited,670.01,690,661,680.53,674.96,"236,100",690.61
11/10/2021,"Oct 11, 2021",SYS,Systems Limited,711,715,683,690.61,697.01,"101,900",725.61
08/10/2021,"Oct 08, 2021",SYS,Systems Limited,705.24,750,690.25,725.61,720.49,"76,900",705.25
07/10/2021,"Oct 07, 2021",SYS,Systems Limited,704,709.95,702.01,705.25,705.7,"83,000",705.94
06/10/2021,"Oct 06, 2021",SYS,Systems Limited,708,710.9,698,705.94,706.86,"230,700",711.27
05/10/2021,"Oct 05, 2021",SYS,Systems Limited,729.98,729.98,700.1,711.27,713.51,"55,800",725.48
04/10/2021,"Oct 04, 2021",SYS,Systems Limited,704.01,730,704.01,725.48,721.73,"155,900",723.75
01/10/2021,"Oct 01, 2021",SYS,Systems Limited,720,734,708,723.75,719.34,"139,900",727.51
30/09/2021,"Sep 30, 2021",SYS,Systems Limited,734,734.89,704,727.51,720.02,"263,000",739.31
29/09/2021,"Sep 29, 2021",SYS,Systems Limited,751,759.79,700.57,739.31,719.54,"956,200",757.37
28/09/2021,"Sep 28, 2021",SYS,Systems Limited,729.99,775,729.99,757.37,749.87,"254,700",743.89
27/09/2021,"Sep 27, 2021",SYS,Systems Limited,720.01,772.36,703.55,743.89,739.15,"475,900",718.48
24/09/2021,"Sep 24, 2021",SYS,Systems Limited,715,724,703,718.48,711.36,"364,800",713.41
23/09/2021,"Sep 23, 2021",SYS,Systems Limited,730,735,701.1,713.41,723.73,"155,700",727.13
22/09/2021,"Sep 22, 2021",SYS,Systems Limited,740,740,710.01,727.13,724.19,"465,400",746.61
21/09/2021,"Sep 21, 2021",SYS,Systems Limited,771.99,785,720.1,746.61,757.7,"112,300",773.98
20/09/2021,"Sep 20, 2021",SYS,Systems Limited,785,799.25,761,773.98,772.49,"122,100",782.54
17/09/2021,"Sep 17, 2021",SYS,Systems Limited,792,804.99,779.01,782.54,789.23,"157,700",797.21
16/09/2021,"Sep 16, 2021",SYS,Systems Limited,785,807,785,797.21,798.51,"99,600",800.84
15/09/2021,"Sep 15, 2021",SYS,Systems Limited,804.79,804.79,778,800.84,795.44,"354,500",809.78
14/09/2021,"Sep 14, 2021",SYS,Systems Limited,820,825,801,809.78,810.44,"199,200",815.79
13/09/2021,"Sep 13, 2021",SYS,Systems Limited,821,824,805.01,815.79,815.55,"156,900",818.45
10/09/2021,"Sep 10, 2021",SYS,Systems Limited,809,819.94,790.02,818.45,814.25,"158,500",792.38
09/09/2021,"Sep 09, 2021",SYS,Systems Limited,779,835,766.01,792.38,787.73,"384,700",777.9
08/09/2021,"Sep 08, 2021",SYS,Systems Limited,774,780,770,777.9,774.17,"193,200",770.48
07/09/2021,"Sep 07, 2021",SYS,Systems Limited,765,779.85,764,770.48,773.09,"120,800",767.97
06/09/2021,"Sep 06, 2021",SYS,Systems Limited,753.1,771.9,753.1,767.97,768.62,"206,700",758.75
03/09/2021,"Sep 03, 2021",SYS,Systems Limited,750,762,729.99,758.75,750.34,"397,400",720.69
02/09/2021,"Sep 02, 2021",SYS,Systems Limited,721.31,729.95,713,720.69,720.34,"283,000",723.53
01/09/2021,"Sep 01, 2021",SYS,Systems Limited,730,749.98,718,723.53,727.46,"259,200",719.84
31/08/2021,"Aug 31, 2021",SYS,Systems Limited,690,740.93,689,719.84,715.99,"527,200",689.24
30/08/2021,"Aug 30, 2021",SYS,Systems Limited,687.95,695,674,689.24,683.4,"60,300",685.38
27/08/2021,"Aug 27, 2021",SYS,Systems Limited,672,690,656,685.38,678.55,"124,200",671.33
26/08/2021,"Aug 26, 2021",SYS,Systems Limited,635,677.26,630.01,671.33,659.16,"303,400",630.01
25/08/2021,"Aug 25, 2021",SYS,Systems Limited,635,635,625,630.01,629.65,"12,200",635.02
24/08/2021,"Aug 24, 2021",SYS,Systems Limited,634,635.55,633,635.02,634.94,"15,600",634.6
23/08/2021,"Aug 23, 2021",SYS,Systems Limited,617.05,642,617.05,634.6,633.26,"68,700",620.61
20/08/2021,"Aug 20, 2021",SYS,Systems Limited,630,630,618,620.61,620.89,"20,400",620.79
17/08/2021,"Aug 17, 2021",SYS,Systems Limited,615,625,615,620.79,620.61,"67,200",616.42
16/08/2021,"Aug 16, 2021",SYS,Systems Limited,613,622,599,616.42,609.99,"112,700",618.66
13/08/2021,"Aug 13, 2021",SYS,Systems Limited,635,635.5,616,618.66,620.33,"77,100",635.47
12/08/2021,"Aug 12, 2021",SYS,Systems Limited,665,665,632,635.47,639.59,"25,700",633.3
11/08/2021,"Aug 11, 2021",SYS,Systems Limited,629,637.5,624.75,633.3,632.4,"46,400",620.67
10/08/2021,"Aug 10, 2021",SYS,Systems Limited,622.01,626,618,620.67,620.1,"37,100",626.56
09/08/2021,"Aug 09, 2021",SYS,Systems Limited,633,633.05,623,626.56,628.58,"34,500",633.31
06/08/2021,"Aug 06, 2021",SYS,Systems Limited,640,643.99,630,633.31,636.49,"30,700",640.09
05/08/2021,"Aug 05, 2021",SYS,Systems Limited,644.3,646.75,640,640.09,641.48,"27,500",648.08
04/08/2021,"Aug 04, 2021",SYS,Systems Limited,652,658.99,645,648.08,647.39,"80,500",650.37
03/08/2021,"Aug 03, 2021",SYS,Systems Limited,647.01,660,641.02,650.37,648.71,"85,700",646.64
02/08/2021,"Aug 02, 2021",SYS,Systems Limited,627.1,649,627,646.64,643.36,"71,600",633.66
30/07/2021,"Jul 30, 2021",SYS,Systems Limited,637,650,630,633.66,643.04,"175,400",636.71
29/07/2021,"Jul 29, 2021",SYS,Systems Limited,632,639,628,636.71,632.59,"39,000",635.83
28/07/2021,"Jul 28, 2021",SYS,Systems Limited,640,650,630,635.83,638.92,"51,000",643.53
27/07/2021,"Jul 27, 2021",SYS,Systems Limited,649.9,649.9,629.5,643.53,641.17,"306,100",628
26/07/2021,"Jul 26, 2021",SYS,Systems Limited,624,630.99,624,628,627.76,"208,000",621.35
23/07/2021,"Jul 23, 2021",SYS,Systems Limited,612.97,628,612,621.35,622.27,"224,800",613.26
19/07/2021,"Jul 19, 2021",SYS,Systems Limited,655,655,607,613.26,618.52,"565,300",609.58
16/07/2021,"Jul 16, 2021",SYS,Systems Limited,585,628.84,585,609.58,596.52,"600,900",584.97
15/07/2021,"Jul 15, 2021",SYS,Systems Limited,581.01,585.4,576,584.97,583.4,"72,600",580.25
14/07/2021,"Jul 14, 2021",SYS,Systems Limited,588.99,588.99,577.9,580.25,580.62,"126,900",577.42
13/07/2021,"Jul 13, 2021",SYS,Systems Limited,564.5,582,564.5,577.42,572.98,"60,500",567.99
12/07/2021,"Jul 12, 2021",SYS,Systems Limited,568.25,570,563,567.99,574.77,"59,900",568.28
09/07/2021,"Jul 09, 2021",SYS,Systems Limited,575,580,560,568.28,574.77,"120,900",576.94
08/07/2021,"Jul 08, 2021",SYS,Systems Limited,559.99,580,559.99,576.94,572.88,"161,800",558.86
07/07/2021,"Jul 07, 2021",SYS,Systems Limited,560,560,551,558.86,555.84,"30,000",558.46
06/07/2021,"Jul 06, 2021",SYS,Systems Limited,561,563,557,558.46,560.28,"50,900",560.09
05/07/2021,"Jul 05, 2021",SYS,Systems Limited,558.1,567.99,558,560.09,562.84,"47,600",564.02
02/07/2021,"Jul 02, 2021",SYS,Systems Limited,564.99,568,560.15,564.02,564.02,"44,700",564.9
01/07/2021,"Jul 01, 2021",SYS,Systems Limited,556.1,570,556.1,564.9,562.9,"68,000",560.22
30/06/2021,"Jun 30, 2021",SYS,Systems Limited,561,567.99,558.04,560.22,563.2,"71,400",560.63
29/06/2021,"Jun 29, 2021",SYS,Systems Limited,559.9,570,556.1,560.63,563.88,"85,800",557.18
28/06/2021,"Jun 28, 2021",SYS,Systems Limited,555.99,560,538,557.18,550.47,"142,300",555.72
25/06/2021,"Jun 25, 2021",SYS,Systems Limited,547,569,545,555.72,559.04,"265,500",549.62
